date,platform,marketing_channel,campaign_id,country,impressions,clicks,app_installs,conversions,marketing_spend_euro,revenue_euro
2023-11-08,ios,Channel C,1023835841,AT,116,55,43,1,154.01,20.49
2023-11-08,ios,Channel C,1023835841,DE,1374,765,460,67,626.57,1970.73
2023-11-08,ios,Channel C,1256454484,US,938,48,22,1,65.12,18.63
2023-11-08,ios,Channel C,1293603951,NL,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1293603951,US,0,0,1,1,0.0,24.23
2023-11-08,ios,Channel C,1410323193,FR,62,22,15,0,13.48,0.0
2023-11-08,ios,Channel C,1410804754,US,88,6,3,0,18.02,0.0
2023-11-08,ios,Channel C,1410949431,FR,122,18,8,2,16.68,40.08
2023-11-08,ios,Channel C,1410949431,US,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1411644825,DE,0,0,2,0,0.0,0.0
2023-11-08,ios,Channel C,1411644825,US,22,10,2,0,17.96,0.0
2023-11-08,ios,Channel C,1412537821,AT,66,7,5,0,10.46,0.0
2023-11-08,ios,Channel C,1412537821,DE,790,172,114,16,304.27,508.87
2023-11-08,ios,Channel E,1781473491755026,AT,3964,20,6,1,0.0,26.53
2023-11-08,ios,Channel E,1781473491755026,CH,2754,5,0,0,0.0,0.0
2023-11-08,ios,Channel E,1781473491755026,DE,4483,11,7,0,0.0,0.0
2023-11-08,ios,Channel E,1781473491755026,FR,3,0,0,0,0.0,0.0
2023-11-08,ios,Channel E,1781473491755026,IT,1,0,0,0,0.0,0.0
2023-11-08,ios,Channel E,1781473491755026,NL,2,0,0,0,0.0,0.0
2023-11-08,ios,Channel E,1781473491755026,US,11,8,0,0,0.0,0.0
2023-11-09,android,Channel A,12347578214,CH,0,0,3,1,0.0,40.56
2023-11-09,android,Channel A,12347578214,FR,71934,1116,529,28,801.52,700.62
2023-11-09,android,Channel A,12579890294,NL,13648,289,112,5,237.59,131.01
2023-11-09,android,Channel A,12581196474,FR,0,0,1,0,0.0,0.0
2023-11-09,android,Channel A,12733473590,AT,12238,174,83,2,182.93,60.06
2023-11-09,android,Channel A,13570876685,DE,45481,1147,569,48,1049.12,1554.74
2023-11-09,android,Channel A,20313009344,IT,0,0,1,0,0.0,0.0
2023-11-09,android,Channel A,2049551966,DE,0,0,1,0,0.0,0.0
2023-11-09,android,Channel A,20676600717,CH,3774,65,28,7,117.52,324.82
2023-11-09,android,Channel B,6154573222815,AT,147,0,0,0,2.1,0.0
2023-11-09,android,Channel B,6154573222815,CH,33,0,0,0,0.92,0.0
2023-11-09,android,Channel B,6154573222815,DE,934,5,0,0,22.06,0.0
2023-11-09,android,Channel B,6318246682215,US,5969,50,23,0,130.53,0.0
2023-11-09,android,Channel B,6349421515615,AT,5076,23,9,1,25.99,50.11
2023-11-09,android,Channel B,6349421515615,CH,1590,10,7,0,12.9,0.0
2023-11-09,android,Channel B,6349421515615,DE,33150,142,67,3,212.48,85.04
2023-11-09,android,Channel B,6349421515615,NL,0,0,1,0,0.0,0.0
2023-11-09,android,Channel B,6411365672615,US,2335,19,11,2,31.8,37.4
2023-11-09,android,Channel B,6492364605815,DE,0,0,1,0,0.0,0.0
2023-11-09,android,Channel B,6521163384215,AT,3445,15,8,0,18.08,0.0
2023-11-09,android,Channel B,6521163384215,CH,1012,2,1,0,8.38,0.0
2023-11-09,android,Channel B,6521163384215,DE,22410,94,48,3,155.43,116.81
2023-11-09,android,Channel B,6521369294215,US,1494,19,8,1,29.61,18.7
2023-11-09,android,Channel D,Macedo Beauty Inc,US,0,0,0,0,218.95,0.0
2023-11-09,android,Channel D,doktor-whatson,DE,0,0,0,0,855.4,0.0
2023-11-09,android,Channel D,funnelplus,DE,0,0,0,0,6.12,0.0
2023-11-09,android,Channel E,1763164645253137,AT,9651,41,4,0,10.61,0.0
2023-11-09,android,Channel E,1763164645253137,CH,2085,9,2,0,2.89,0.0
2023-11-09,android,Channel E,1763164645253137,DE,56875,247,37,0,67.91,0.0
2023-11-09,android,Channel E,1763164645253137,FR,44,1,0,0,0.0,0.0
2023-11-09,android,Channel E,1763164645253137,IT,16,0,0,0,0.0,0.0
2023-11-09,android,Channel E,1763164645253137,NL,36,0,0,0,0.0,0.0
2023-11-09,android,Channel E,1763164645253137,US,0,205,0,0,0.0,0.0
2023-11-09,android,Channel E,1769120303953937,AT,36704,39,1,0,56.82,0.0
2023-11-09,android,Channel E,1769120303953937,CH,16205,25,3,0,34.08,0.0
2023-11-09,android,Channel E,1769120303953937,DE,192344,174,53,8,417.91,244.13
2023-11-09,android,Channel E,1769120303953937,FR,384,0,0,0,0.0,0.0
2023-11-09,android,Channel E,1769120303953937,IT,147,0,0,0,0.0,0.0
2023-11-09,android,Channel E,1769120303953937,NL,110,0,0,0,0.0,0.0
2023-11-09,android,Channel E,1769120303953937,US,28,175,0,0,0.0,0.0
2023-11-09,ios,Channel A,20367976937,unknown,0,0,30,0,0.0,0.0
2023-11-09,ios,Channel B,6322411746015,unknown,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel B,6492364605815,AT,10174,34,0,0,66.79,0.0
2023-11-09,ios,Channel B,6492364605815,CH,11906,32,0,0,123.4,0.0
2023-11-09,ios,Channel B,6492364605815,DE,57931,243,0,0,511.54,0.0
2023-11-09,ios,Channel B,6519038436815,unknown,0,0,22,0,0.0,0.0
2023-11-09,ios,Channel C,1023512996,FR,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023512996,IT,1827,267,181,10,190.66,175.28
2023-11-09,ios,Channel C,1023512996,US,0,0,2,0,0.0,0.0
2023-11-09,ios,Channel C,1023540194,NL,26,3,2,0,6.41,0.0
2023-11-09,ios,Channel C,1023567379,CH,323,96,58,11,146.1,560.28
2023-11-09,ios,Channel C,1023567379,DE,0,0,2,1,0.0,40.55
2023-11-09,ios,Channel C,1023567379,FR,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023570237,AT,164,7,1,0,8.95,0.0
2023-11-09,ios,Channel C,1023570237,DE,296,14,7,2,16.13,55.21
2023-11-09,ios,Channel C,1023584091,DE,0,0,1,1,0.0,15.0
2023-11-09,ios,Channel C,1023584091,FR,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023584091,IT,734,243,159,11,106.24,224.94
2023-11-09,ios,Channel C,1023584091,US,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023584319,CH,9,0,0,0,0.0,0.0
2023-11-09,ios,Channel C,1023585396,US,1413,132,60,7,308.72,144.01
2023-11-09,ios,Channel C,1023636270,DE,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023636270,FR,1530,202,109,8,222.87,190.96
2023-11-09,ios,Channel C,1023636270,IT,0,0,2,0,0.0,0.0
2023-11-09,ios,Channel C,1023636271,NL,225,5,3,1,4.97,40.04
2023-11-09,ios,Channel C,1023648253,FR,705,170,104,13,122.12,323.41
2023-11-09,ios,Channel C,1023655231,DE,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023655231,US,413,138,61,7,181.72,168.33
2023-11-09,ios,Channel C,1023678230,DE,58,8,5,1,7.66,50.04
2023-11-09,ios,Channel C,1023736184,DE,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1023736184,NL,98,31,18,5,17.95,159.52
2023-11-09,ios,Channel C,1023835841,AT,141,81,52,6,219.97,161.15
2023-11-09,ios,Channel C,1023835841,DE,1224,696,427,56,555.98,1842.45
2023-11-09,ios,Channel C,1256454484,US,277,20,7,0,30.14,0.0
2023-11-09,ios,Channel C,1293603951,US,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1410323193,FR,60,18,6,0,12.55,0.0
2023-11-09,ios,Channel C,1410804754,US,90,4,2,0,11.75,0.0
2023-11-09,ios,Channel C,1410949431,FR,134,32,18,2,32.75,64.46
2023-11-09,ios,Channel C,1411644825,DE,0,0,1,0,0.0,0.0
2023-11-09,ios,Channel C,1411644825,US,31,9,4,1,19.36,37.41
2023-11-09,ios,Channel C,1412537821,AT,55,8,6,0,10.2,0.0
2023-11-09,ios,Channel C,1412537821,DE,592,130,98,10,218.97,335.84
2023-11-09,ios,Channel E,1781473491755026,AT,3552,99,1,0,0.0,0.0
2023-11-09,ios,Channel E,1781473491755026,CH,3426,120,2,0,0.0,0.0
2023-11-09,ios,Channel E,1781473491755026,DE,10479,313,5,1,0.0,25.04
2023-11-09,ios,Channel E,1781473491755026,FR,7,1,0,0,0.0,0.0
2023-11-09,ios,Channel E,1781473491755026,IT,2,0,0,0,0.0,0.0
2023-11-09,ios,Channel E,1781473491755026,NL,8,0,0,0,0.0,0.0
2023-11-09,ios,Channel E,1781473491755026,US,5,27,0,0,0.0,0.0
2023-11-10,android,Channel A,12347578214,CH,0,0,2,0,0.0,0.0
2023-11-10,android,Channel A,12347578214,FR,77063,1017,434,19,772.67,523.0
2023-11-10,android,Channel A,12579890294,NL,16420,283,110,10,238.1,279.98
2023-11-10,android,Channel A,12581196474,DE,0,0,1,0,0.0,0.0
2023-11-10,android,Channel A,12581196474,FR,0,0,2,1,0.0,25.02
2023-11-10,android,Channel A,12733473590,AT,15808,162,72,6,171.09,175.35
2023-11-10,android,Channel A,13570876685,DE,61640,1099,533,46,1064.42,1423.54
2023-11-10,android,Channel A,2049551966,AT,0,0,1,0,0.0,0.0
2023-11-10,android,Channel A,20676600717,CH,4020,68,29,4,127.55,138.09
2023-11-10,android,Channel B,6154573222815,AT,160,1,0,0,3.04,0.0
2023-11-10,android,Channel B,6154573222815,CH,33,0,0,0,1.05,0.0
2023-11-10,android,Channel B,6154573222815,DE,865,3,0,0,20.85,0.0
2023-11-10,android,Channel B,6318246682215,US,6113,41,22,4,128.3,131.14
2023-11-10,android,Channel B,6349421515615,AT,5538,13,9,0,26.4,0.0
2023-11-10,android,Channel B,6349421515615,CH,1517,5,4,0,11.97,0.0
2023-11-10,android,Channel B,6349421515615,DE,32704,136,67,2,209.97,20.42
2023-11-10,android,Channel B,6349421515615,IT,0,0,1,0,0.0,0.0
2023-11-10,android,Channel B,6411365672615,US,2740,22,18,1,41.65,18.73
2023-11-10,android,Channel B,6492364605815,DE,0,0,1,0,0.0,0.0
2023-11-10,android,Channel B,6521163384215,AT,5681,21,10,1,28.83,90.52
2023-11-10,android,Channel B,6521163384215,CH,1511,6,3,0,12.52,0.0
2023-11-10,android,Channel B,6521163384215,DE,38526,106,47,2,250.05,60.73
2023-11-10,android,Channel B,6521369294215,US,2385,27,11,0,47.52,0.0
2023-11-10,android,Channel B,6522037041415,US,1298,13,5,0,30.86,0.0
2023-11-10,android,Channel D,Macedo Beauty Inc,US,0,0,0,0,219.9,0.0
2023-11-10,android,Channel D,doktor-whatson,DE,0,0,0,0,859.11,0.0
2023-11-10,android,Channel D,faridagramxo,FR,0,0,0,0,601.38,0.0
2023-11-10,android,Channel D,funnelplus,DE,0,0,0,0,6.14,0.0
2023-11-10,android,Channel E,1763164645253137,AT,7459,34,2,0,7.35,0.0
2023-11-10,android,Channel E,1763164645253137,CH,1472,6,1,0,2.33,0.0
2023-11-10,android,Channel E,1763164645253137,DE,55902,320,36,1,71.64,50.01
2023-11-10,android,Channel E,1763164645253137,FR,37,0,0,0,0.0,0.0
2023-11-10,android,Channel E,1763164645253137,IT,13,0,0,0,0.0,0.0
2023-11-10,android,Channel E,1763164645253137,NL,24,0,0,0,0.0,0.0
2023-11-10,android,Channel E,1763164645253137,US,5,203,0,0,0.0,0.0
2023-11-10,android,Channel E,1769120303953937,AT,42793,62,3,0,56.3,0.0
2023-11-10,android,Channel E,1769120303953937,CH,17991,29,1,0,32.28,0.0
2023-11-10,android,Channel E,1769120303953937,DE,230599,218,41,8,419.67,408.13
2023-11-10,android,Channel E,1769120303953937,FR,362,0,1,0,0.0,0.0
2023-11-10,android,Channel E,1769120303953937,IT,156,0,0,0,0.0,0.0
2023-11-10,android,Channel E,1769120303953937,NL,155,0,0,0,0.0,0.0
2023-11-10,android,Channel E,1769120303953937,US,38,227,0,0,0.0,0.0
2023-11-10,ios,Channel A,20367976937,unknown,0,0,49,0,0.0,0.0
2023-11-10,ios,Channel A,20484331173,unknown,0,0,6,0,0.0,0.0
2023-11-10,ios,Channel B,6322411746015,unknown,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel B,6492364605815,AT,7790,21,0,0,45.18,0.0
2023-11-10,ios,Channel B,6492364605815,CH,7230,21,0,0,58.97,0.0
2023-11-10,ios,Channel B,6492364605815,DE,41011,149,0,0,304.87,0.0
2023-11-10,ios,Channel B,6519038436815,unknown,0,0,6,0,0.0,0.0
2023-11-10,ios,Channel C,1023512996,DE,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023512996,IT,1665,230,123,5,173.55,105.24
2023-11-10,ios,Channel C,1023512996,US,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023540194,NL,25,4,2,0,10.27,0.0
2023-11-10,ios,Channel C,1023567379,CH,256,81,47,9,140.06,518.72
2023-11-10,ios,Channel C,1023567379,DE,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023570237,AT,110,4,1,0,3.5,0.0
2023-11-10,ios,Channel C,1023570237,DE,553,12,2,0,13.32,0.0
2023-11-10,ios,Channel C,1023584091,CH,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023584091,FR,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023584091,IT,606,210,128,11,93.11,220.11
2023-11-10,ios,Channel C,1023584319,CH,24,1,1,0,1.67,0.0
2023-11-10,ios,Channel C,1023585396,US,1639,132,46,5,312.5,112.39
2023-11-10,ios,Channel C,1023636270,CH,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023636270,FR,1201,167,88,7,196.91,124.0
2023-11-10,ios,Channel C,1023636271,NL,121,3,1,0,3.02,0.0
2023-11-10,ios,Channel C,1023648253,FR,590,179,113,12,166.09,334.47
2023-11-10,ios,Channel C,1023655231,AT,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023655231,DE,0,0,1,1,0.0,30.47
2023-11-10,ios,Channel C,1023655231,FR,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023655231,NL,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023655231,US,343,120,53,3,180.72,37.45
2023-11-10,ios,Channel C,1023678230,DE,42,3,2,0,4.44,0.0
2023-11-10,ios,Channel C,1023736184,NL,74,28,16,0,15.44,0.0
2023-11-10,ios,Channel C,1023835841,AT,146,75,46,6,211.48,148.58
2023-11-10,ios,Channel C,1023835841,DE,1385,737,427,62,571.31,1889.64
2023-11-10,ios,Channel C,1023835841,FR,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1023835841,US,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1256454484,US,290,18,3,0,23.73,0.0
2023-11-10,ios,Channel C,1293603951,DE,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel C,1410323193,FR,59,21,11,2,14.62,60.65
2023-11-10,ios,Channel C,1410804754,US,76,11,4,0,30.95,0.0
2023-11-10,ios,Channel C,1410949431,FR,103,21,12,3,21.65,79.98
2023-11-10,ios,Channel C,1411644825,US,13,7,1,0,15.27,0.0
2023-11-10,ios,Channel C,1412537821,AT,24,4,1,0,5.46,0.0
2023-11-10,ios,Channel C,1412537821,DE,557,109,72,3,189.09,125.07
2023-11-10,ios,Channel C,1412537821,US,0,0,1,0,0.0,0.0
2023-11-10,ios,Channel E,1781473491755026,AT,2575,90,1,0,0.0,0.0
2023-11-10,ios,Channel E,1781473491755026,CH,2012,77,0,0,0.0,0.0
2023-11-10,ios,Channel E,1781473491755026,DE,4710,179,6,1,0.0,10.03
2023-11-10,ios,Channel E,1781473491755026,FR,4,0,0,0,0.0,0.0
2023-11-10,ios,Channel E,1781473491755026,IT,2,0,0,0,0.0,0.0
2023-11-10,ios,Channel E,1781473491755026,NL,2,0,0,0,0.0,0.0
2023-11-10,ios,Channel E,1781473491755026,US,3,10,0,0,0.0,0.0
2023-11-11,android,Channel A,12347578214,CH,0,0,2,0,0.0,0.0
2023-11-11,android,Channel A,12347578214,DE,0,0,1,1,0.0,10.02
2023-11-11,android,Channel A,12347578214,FR,64782,1060,434,30,785.22,862.15
2023-11-11,android,Channel A,12579890294,NL,16052,269,116,4,200.63,140.36
2023-11-11,android,Channel A,12733473590,AT,13522,127,53,2,134.57,36.85
2023-11-11,android,Channel A,13570876685,DE,58784,1167,562,67,993.78,1695.7
2023-11-11,android,Channel A,20676600717,CH,3823,55,14,1,83.44,40.43
2023-11-11,android,Channel A,20676600717,NL,0,0,1,1,0.0,41.31
2023-11-11,android,Channel B,6154573222815,AT,146,2,0,0,2.51,0.0
2023-11-11,android,Channel B,6154573222815,CH,43,0,0,0,1.31,0.0
2023-11-11,android,Channel B,6154573222815,DE,844,4,2,0,19.45,0.0
2023-11-11,android,Channel B,6318246682215,US,6811,41,35,1,138.12,18.71
2023-11-11,android,Channel B,6349421515615,AT,6920,19,12,1,31.26,10.02
2023-11-11,android,Channel B,6349421515615,CH,1684,7,7,0,12.31,0.0
2023-11-11,android,Channel B,6349421515615,DE,39489,122,82,2,219.33,40.09
2023-11-11,android,Channel B,6411365672615,US,3179,20,13,2,44.74,56.14
2023-11-11,android,Channel B,6521163384215,AT,7667,21,14,0,35.67,0.0
2023-11-11,android,Channel B,6521163384215,CH,1992,7,4,0,13.54,0.0
2023-11-11,android,Channel B,6521163384215,DE,42623,156,78,1,247.85,50.13
2023-11-11,android,Channel B,6521163384215,NL,0,0,1,0,0.0,0.0
2023-11-11,android,Channel B,6521369294215,US,2574,22,17,0,51.51,0.0
2023-11-11,android,Channel B,6522037041415,FR,0,0,1,0,0.0,0.0
2023-11-11,android,Channel B,6522037041415,IT,0,0,1,1,0.0,5.0
2023-11-11,android,Channel B,6522037041415,US,2165,33,17,0,41.43,0.0
2023-11-11,android,Channel D,Macedo Beauty Inc,US,0,0,0,0,219.68,0.0
2023-11-11,android,Channel D,doktor-whatson,DE,0,0,0,0,858.22,0.0
2023-11-11,android,Channel D,funnelplus,DE,0,0,0,0,6.14,0.0
2023-11-11,android,Channel E,1763164645253137,AT,6641,41,5,0,8.19,0.0
2023-11-11,android,Channel E,1763164645253137,CH,1004,6,0,0,1.89,0.0
2023-11-11,android,Channel E,1763164645253137,DE,48646,300,42,0,71.18,0.0
2023-11-11,android,Channel E,1763164645253137,FR,25,0,0,0,0.0,0.0
2023-11-11,android,Channel E,1763164645253137,IT,12,1,0,0,0.0,0.0
2023-11-11,android,Channel E,1763164645253137,NL,31,0,0,0,0.0,0.0
2023-11-11,android,Channel E,1763164645253137,US,0,163,0,0,0.0,0.0
2023-11-11,android,Channel E,1769120303953937,AT,35671,36,4,1,55.33,10.02
2023-11-11,android,Channel E,1769120303953937,CH,18237,31,3,1,36.8,81.9
2023-11-11,android,Channel E,1769120303953937,DE,204073,252,50,4,415.73,60.13
2023-11-11,android,Channel E,1769120303953937,FR,315,0,0,0,0.0,0.0
2023-11-11,android,Channel E,1769120303953937,IT,117,0,0,0,0.0,0.0
2023-11-11,android,Channel E,1769120303953937,NL,152,0,0,0,0.0,0.0
2023-11-11,android,Channel E,1769120303953937,US,24,216,0,0,0.0,0.0
2023-11-11,ios,Channel A,20367976937,unknown,0,0,35,0,0.0,0.0
2023-11-11,ios,Channel A,20484331173,unknown,0,0,5,0,0.0,0.0
2023-11-11,ios,Channel B,6322411746015,unknown,0,0,2,0,0.0,0.0
2023-11-11,ios,Channel B,6492364605815,AT,9431,31,0,0,56.39,0.0
2023-11-11,ios,Channel B,6492364605815,CH,9512,24,0,0,83.87,0.0
2023-11-11,ios,Channel B,6492364605815,DE,37595,160,1,0,284.86,0.0
2023-11-11,ios,Channel B,6519038436815,unknown,0,0,2,0,0.0,0.0
2023-11-11,ios,Channel C,1023512996,DE,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023512996,IT,1492,187,116,4,136.48,75.17
2023-11-11,ios,Channel C,1023540194,NL,24,5,3,0,14.19,0.0
2023-11-11,ios,Channel C,1023567379,CH,266,74,41,6,115.18,387.71
2023-11-11,ios,Channel C,1023567379,DE,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023567379,US,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023570237,AT,146,6,3,1,6.3,10.02
2023-11-11,ios,Channel C,1023570237,DE,558,25,10,0,33.43,0.0
2023-11-11,ios,Channel C,1023584091,CH,0,0,1,1,0.0,30.08
2023-11-11,ios,Channel C,1023584091,DE,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023584091,IT,528,196,125,9,84.11,140.31
2023-11-11,ios,Channel C,1023584319,CH,15,2,0,0,5.63,0.0
2023-11-11,ios,Channel C,1023585396,DE,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023585396,US,1468,138,70,6,314.49,149.7
2023-11-11,ios,Channel C,1023636270,FR,1459,200,102,9,234.01,180.6
2023-11-11,ios,Channel C,1023636270,US,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023636271,NL,102,6,4,0,6.3,0.0
2023-11-11,ios,Channel C,1023648253,CH,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023648253,FR,540,156,83,9,107.47,245.14
2023-11-11,ios,Channel C,1023655231,CH,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023655231,DE,0,0,3,0,0.0,0.0
2023-11-11,ios,Channel C,1023655231,FR,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023655231,US,370,120,39,6,184.34,93.54
2023-11-11,ios,Channel C,1023678230,AT,2,1,1,0,1.8,0.0
2023-11-11,ios,Channel C,1023678230,DE,24,3,3,0,2.98,0.0
2023-11-11,ios,Channel C,1023736184,DE,0,0,1,1,0.0,20.05
2023-11-11,ios,Channel C,1023736184,NL,83,29,21,1,18.31,20.05
2023-11-11,ios,Channel C,1023835841,AT,175,102,56,11,81.37,242.77
2023-11-11,ios,Channel C,1023835841,DE,1629,831,489,82,699.17,1825.29
2023-11-11,ios,Channel C,1023835841,FR,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1023835841,NL,0,0,1,1,0.0,10.02
2023-11-11,ios,Channel C,1023835841,US,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1256454484,US,376,21,8,1,30.16,18.71
2023-11-11,ios,Channel C,1293603951,DE,0,0,2,0,0.0,0.0
2023-11-11,ios,Channel C,1293603951,FR,0,0,1,0,0.0,0.0
2023-11-11,ios,Channel C,1293603951,NL,0,0,2,1,0.0,24.42
2023-11-11,ios,Channel C,1410323193,FR,42,6,5,2,4.62,30.07
2023-11-11,ios,Channel C,1410804754,US,81,6,6,1,15.32,9.35
2023-11-11,ios,Channel C,1410949431,FR,108,16,8,1,18.55,40.1
2023-11-11,ios,Channel C,1411644825,US,13,6,0,0,13.8,0.0
2023-11-11,ios,Channel C,1412537821,AT,33,7,4,1,8.09,10.02
2023-11-11,ios,Channel C,1412537821,DE,551,97,66,11,151.98,251.23
2023-11-11,ios,Channel E,1781473491755026,AT,7078,265,4,1,0.0,30.08
2023-11-11,ios,Channel E,1781473491755026,CH,5683,197,2,1,0.0,24.14
2023-11-11,ios,Channel E,1781473491755026,DE,11659,403,6,0,0.0,0.0
2023-11-11,ios,Channel E,1781473491755026,FR,13,1,0,0,0.0,0.0
2023-11-11,ios,Channel E,1781473491755026,IT,14,1,0,0,0.0,0.0
2023-11-11,ios,Channel E,1781473491755026,NL,15,1,0,0,0.0,0.0
2023-11-11,ios,Channel E,1781473491755026,US,9,43,0,0,0.0,0.0
2023-11-12,android,Channel A,12347578214,CH,0,0,2,0,0.0,0.0
2023-11-12,android,Channel A,12347578214,FR,52698,1084,544,36,767.56,890.14
2023-11-12,android,Channel A,12579890294,NL,13582,306,132,12,231.59,411.29
2023-11-12,android,Channel A,12581196474,FR,0,0,1,0,0.0,0.0
2023-11-12,android,Channel A,12733473590,AT,11375,202,105,14,214.11,538.57
2023-11-12,android,Channel A,12733473590,DE,0,0,1,1,0.0,25.02
2023-11-12,android,Channel A,13570876685,DE,54442,1333,718,65,1141.74,2113.25
2023-11-12,android,Channel A,2049551966,DE,0,0,1,0,0.0,0.0
2023-11-12,android,Channel A,20676600717,CH,4902,93,30,3,153.68,203.76
2023-11-12,android,Channel B,6154573222815,AT,178,1,1,0,2.88,0.0
2023-11-12,android,Channel B,6154573222815,CH,52,0,0,0,1.45,0.0
2023-11-12,android,Channel B,6154573222815,DE,1093,5,0,0,23.85,0.0
2023-11-12,android,Channel B,6267819591615,US,0,0,1,1,0.0,18.67
2023-11-12,android,Channel B,6318246682215,US,6241,46,22,0,134.66,0.0
2023-11-12,android,Channel B,6349421515615,AT,6975,25,13,1,31.52,25.01
2023-11-12,android,Channel B,6349421515615,CH,2191,8,4,0,17.07,0.0
2023-11-12,android,Channel B,6349421515615,DE,38235,135,97,3,227.05,91.07
2023-11-12,android,Channel B,6411365672615,US,3307,18,10,0,42.63,0.0
2023-11-12,android,Channel B,6521163384215,AT,7055,21,16,0,32.76,0.0
2023-11-12,android,Channel B,6521163384215,CH,2333,9,4,0,17.5,0.0
2023-11-12,android,Channel B,6521163384215,DE,38123,151,68,2,224.72,99.98
2023-11-12,android,Channel B,6521369294215,US,1816,18,9,0,38.51,0.0
2023-11-12,android,Channel B,6522037041415,US,1636,33,22,0,36.93,0.0
2023-11-12,android,Channel D,Macedo Beauty Inc,US,0,0,0,0,219.04,0.0
2023-11-12,android,Channel D,funnelplus,DE,0,0,0,0,6.12,0.0
2023-11-12,android,Channel E,1763164645253137,AT,7664,53,7,0,8.78,0.0
2023-11-12,android,Channel E,1763164645253137,CH,1428,8,1,0,2.01,0.0
2023-11-12,android,Channel E,1763164645253137,DE,51208,236,50,0,70.78,0.0
2023-11-12,android,Channel E,1763164645253137,FR,37,0,0,0,0.0,0.0
2023-11-12,android,Channel E,1763164645253137,IT,18,1,0,0,0.0,0.0
2023-11-12,android,Channel E,1763164645253137,NL,20,0,0,0,0.0,0.0
2023-11-12,android,Channel E,1763164645253137,US,1,211,0,0,0.0,0.0
2023-11-12,android,Channel E,1769120303953937,AT,41292,74,3,1,43.89,36.42
2023-11-12,android,Channel E,1769120303953937,CH,27225,38,0,0,39.44,0.0
2023-11-12,android,Channel E,1769120303953937,DE,287828,326,71,4,426.44,90.06
2023-11-12,android,Channel E,1769120303953937,FR,356,1,1,0,0.0,0.0
2023-11-12,android,Channel E,1769120303953937,IT,116,0,0,0,0.0,0.0
2023-11-12,android,Channel E,1769120303953937,NL,177,1,0,0,0.0,0.0
2023-11-12,android,Channel E,1769120303953937,US,28,321,0,0,0.0,0.0
2023-11-12,ios,Channel A,20367976937,unknown,0,0,33,0,0.0,0.0
2023-11-12,ios,Channel A,20484331173,unknown,0,0,7,0,0.0,0.0
2023-11-12,ios,Channel B,6322411746015,unknown,0,0,6,1,0.0,23.37
2023-11-12,ios,Channel B,6492364605815,AT,11595,36,0,0,67.68,0.0
2023-11-12,ios,Channel B,6492364605815,CH,10527,29,1,0,89.42,0.0
2023-11-12,ios,Channel B,6492364605815,DE,38882,130,0,0,286.16,0.0
2023-11-12,ios,Channel B,6519038436815,unknown,0,0,2,0,0.0,0.0
2023-11-12,ios,Channel C,1023512996,DE,0,0,1,0,0.0,0.0
2023-11-12,ios,Channel C,1023512996,IT,1796,295,161,5,219.57,135.0
2023-11-12,ios,Channel C,1023512996,US,0,0,1,0,0.0,0.0
2023-11-12,ios,Channel C,1023540194,NL,42,6,2,0,13.46,0.0
2023-11-12,ios,Channel C,1023567379,CH,352,97,58,10,162.86,539.75
2023-11-12,ios,Channel C,1023570237,AT,247,9,4,0,10.88,0.0
